Guide1,Guide2,Library read counts,Rep1,Rep2,Gene1,Gene2
NHT-KO-151,NHT-KO-24,111,668,634,NHT,NHT
NHT-KO-151,NHT-KO-3,164,581,586,NHT,NHT
NHT-KO-151,NHT-KO-36,113,710,667,NHT,NHT
NHT-KO-151,NHT-KO-154,70,1057,713,NHT,NHT
NHT-KO-151,NHT-KO-31,91,392,708,NHT,NHT
NHT-KO-151,NHT-KO-150,194,1176,855,NHT,NHT
NHT-KO-151,NHT-KO-33,185,1027,608,NHT,NHT
NHT-KO-151,NHT-KO-139,126,1637,1431,NHT,NHT
NHT-KO-151,NHT-KO-42,120,702,814,NHT,NHT
NHT-KO-151,NHT-KO-142,126,1281,915,NHT,NHT
NHT-KO-151,NHT-KO-140,199,1741,1333,NHT,NHT
NHT-KO-151,NHT-KO-136,176,1014,721,NHT,NHT
NHT-KO-151,NHT-KO-28,58,446,448,NHT,NHT
NHT-KO-151,NHT-KO-29,97,436,563,NHT,NHT
NHT-KO-151,NHT-KO-21,165,1286,1544,NHT,NHT
NHT-KO-151,NHT-KO-126,107,587,468,NHT,NHT
NHT-KO-151,NHT-KO-133,192,1656,1093,NHT,NHT
NHT-KO-151,NHT-KO-30,248,1622,1298,NHT,NHT
NHT-KO-151,NHT-KO-13,196,809,635,NHT,NHT
NHT-KO-151,NHT-KO-7,94,379,866,NHT,NHT
NHT-KO-151,NHT-KO-129,103,974,1052,NHT,NHT
NHT-KO-151,NHT-KO-37,115,548,919,NHT,NHT
NHT-KO-151,NHT-KO-131,122,931,725,NHT,NHT
NHT-KO-151,NHT-KO-32,153,846,407,NHT,NHT
NHT-KO-151,NHT-KO-27,131,960,830,NHT,NHT
NHT-KO-151,NHT-KO-147,74,898,257,NHT,NHT
NHT-KO-151,NHT-KO-144,173,1263,1110,NHT,NHT
NHT-KO-151,NHT-KO-10,149,447,950,NHT,NHT
NHT-KO-151,NHT-KO-155,152,1133,801,NHT,NHT
NHT-KO-151,NHT-KO-145,45,226,415,NHT,NHT
NHT-KO-151,NHT-KO-6,140,1338,1234,NHT,NHT
NHT-KO-151,NHT-KO-2,119,603,713,NHT,NHT
NHT-KO-151,NHT-KO-127,63,783,496,NHT,NHT
NHT-KO-151,NHT-KO-141,74,309,426,NHT,NHT
NHT-KO-151,NHT-KO-11,66,909,1077,NHT,NHT
NHT-KO-151,NHT-KO-22,134,949,1280,NHT,NHT
NHT-KO-151,NHT-KO-122,50,185,179,NHT,NHT
NHT-KO-151,NHT-KO-125,70,750,665,NHT,NHT
NHT-KO-151,NHT-KO-17,106,1333,878,NHT,NHT
NHT-KO-151,NHT-KO-123,107,545,468,NHT,NHT
NHT-KO-151,NHT-KO-146,31,497,472,NHT,NHT
NHT-KO-151,NHT-KO-130,142,1078,1246,NHT,NHT
NHT-KO-151,NHT-KO-138,100,872,605,NHT,NHT
NHT-KO-151,NHT-KO-143,122,632,847,NHT,NHT
NHT-KO-151,NHT-KO-134,192,861,908,NHT,NHT
NHT-KO-151,NHT-KO-14,258,1054,879,NHT,NHT
NHT-KO-151,NHT-KO-121,141,1014,1173,NHT,NHT
NHT-KO-151,NHT-KO-40,214,998,1341,NHT,NHT
NHT-KO-151,NHT-KO-34,94,355,108,NHT,NHT
NHT-KO-151,NHT-KO-18,137,891,729,NHT,NHT
NHT-KO-151,NHT-KO-151,79,840,614,NHT,NHT
NHT-KO-151,NHT-KO-132,158,1357,1491,NHT,NHT
NHT-KO-151,NHT-KO-43,103,761,967,NHT,NHT
NHT-KO-151,NHT-KO-35,82,864,659,NHT,NHT
NHT-KO-151,NHT-KO-15,109,1057,957,NHT,NHT
NHT-KO-151,TAOK1-KO-1,121,1460,1061,NHT,TAOK1
NHT-KO-151,TAOK1-KO-2,165,431,631,NHT,TAOK1
NHT-KO-151,TAOK1-KO-3,60,658,467,NHT,TAOK1
NHT-KO-151,TAOK1-KO-4,113,322,244,NHT,TAOK1
NHT-KO-151,TP53-KO-1,92,5296,5717,NHT,TP53
NHT-KO-151,TP53-KO-2,204,7343,6755,NHT,TP53
NHT-KO-151,TP53-KO-3,85,1823,1466,NHT,TP53
NHT-KO-151,TP53-KO-4,122,5468,5709,NHT,TP53
NHT-KO-151,XPO1-KO-1,124,69,166,NHT,XPO1
NHT-KO-151,XPO1-KO-2,161,41,26,NHT,XPO1
NHT-KO-151,XPO1-KO-3,98,14,22,NHT,XPO1
NHT-KO-151,XPO1-KO-4,87,6,14,NHT,XPO1
NHT-KO-151,XRN2-KO-1,104,11,184,NHT,XRN2
NHT-KO-151,XRN2-KO-2,109,165,173,NHT,XRN2
NHT-KO-151,XRN2-KO-3,110,83,0,NHT,XRN2
NHT-KO-151,XRN2-KO-4,110,142,185,NHT,XRN2
NHT-KO-132,AHR-KO-1,172,747,1009,NHT,AHR
NHT-KO-132,AHR-KO-2,162,609,345,NHT,AHR
NHT-KO-132,AHR-KO-3,307,1562,2176,NHT,AHR
NHT-KO-132,AHR-KO-4,102,1253,926,NHT,AHR
NHT-KO-132,ARNT-KO-1,152,1628,1469,NHT,ARNT
NHT-KO-132,ARNT-KO-2,146,873,1093,NHT,ARNT
NHT-KO-132,ARNT-KO-3,160,435,659,NHT,ARNT
NHT-KO-132,ARNT-KO-4,151,840,1083,NHT,ARNT
NHT-KO-132,BBX-KO-1,59,694,420,NHT,BBX
NHT-KO-132,BBX-KO-2,151,610,599,NHT,BBX
NHT-KO-132,BBX-KO-3,159,641,665,NHT,BBX
NHT-KO-132,BBX-KO-4,143,765,803,NHT,BBX
NHT-KO-132,C3orf17-KO-1,184,149,44,NHT,C3orf17
NHT-KO-132,C3orf17-KO-2,144,792,919,NHT,C3orf17
NHT-KO-132,C3orf17-KO-3,188,106,285,NHT,C3orf17
NHT-KO-132,C3orf17-KO-4,148,126,134,NHT,C3orf17
NHT-KO-132,CAND1-KO-1,234,369,314,NHT,CAND1
NHT-KO-132,CAND1-KO-2,128,286,340,NHT,CAND1
NHT-KO-132,CAND1-KO-3,161,350,217,NHT,CAND1
NHT-KO-132,CAND1-KO-4,352,698,458,NHT,CAND1
NHT-KO-132,CCT4-KO-1,210,236,248,NHT,CCT4
NHT-KO-132,CCT4-KO-2,105,30,6,NHT,CCT4
NHT-KO-132,CCT4-KO-3,154,32,2,NHT,CCT4
NHT-KO-132,CCT4-KO-4,237,147,143,NHT,CCT4
NHT-KO-132,DIMT1-KO-1,188,731,325,NHT,DIMT1
NHT-KO-132,DIMT1-KO-2,210,705,983,NHT,DIMT1
NHT-KO-132,DIMT1-KO-3,211,227,158,NHT,DIMT1
NHT-KO-132,DIMT1-KO-4,478,356,171,NHT,DIMT1
NHT-KO-132,EFTUD2-KO-1,233,112,203,NHT,EFTUD2
NHT-KO-132,EFTUD2-KO-2,213,987,1166,NHT,EFTUD2
NHT-KO-132,EFTUD2-KO-3,213,228,52,NHT,EFTUD2
NHT-KO-132,EFTUD2-KO-4,151,36,68,NHT,EFTUD2
NHT-KO-132,EIF3B-KO-1,214,462,352,NHT,EIF3B
NHT-KO-132,EIF3B-KO-2,320,169,121,NHT,EIF3B
NHT-KO-132,EIF3B-KO-3,200,45,136,NHT,EIF3B
NHT-KO-132,EIF3B-KO-4,181,394,327,NHT,EIF3B
NHT-KO-132,FRYL-KO-1,177,2049,1792,NHT,FRYL
NHT-KO-132,FRYL-KO-2,181,2347,2250,NHT,FRYL
NHT-KO-132,FRYL-KO-3,207,1050,1225,NHT,FRYL
NHT-KO-132,FRYL-KO-4,136,825,734,NHT,FRYL
NHT-KO-132,IARS-KO-1,134,75,51,NHT,IARS
NHT-KO-132,IARS-KO-2,116,177,1,NHT,IARS
NHT-KO-132,IARS-KO-3,98,26,128,NHT,IARS
NHT-KO-132,IARS-KO-4,152,2,39,NHT,IARS
NHT-KO-132,KEAP1-KO-1,166,1542,1032,NHT,KEAP1
NHT-KO-132,KEAP1-KO-2,154,1120,949,NHT,KEAP1
NHT-KO-132,KEAP1-KO-3,311,1174,1800,NHT,KEAP1
NHT-KO-132,KEAP1-KO-4,180,648,759,NHT,KEAP1
NHT-KO-132,KIRREL-KO-1,207,1427,1355,NHT,KIRREL
NHT-KO-132,KIRREL-KO-2,121,1010,694,NHT,KIRREL
NHT-KO-132,KIRREL-KO-3,461,3941,2947,NHT,KIRREL
NHT-KO-132,KIRREL-KO-4,240,2000,2576,NHT,KIRREL
NHT-KO-132,NARS-KO-1,187,158,86,NHT,NARS
NHT-KO-132,NARS-KO-2,102,94,177,NHT,NARS
NHT-KO-132,NARS-KO-3,303,16,13,NHT,NARS
NHT-KO-132,NARS-KO-4,98,104,2,NHT,NARS
NHT-KO-132,NCL-KO-1,125,72,77,NHT,NCL
NHT-KO-132,NCL-KO-2,210,244,405,NHT,NCL
NHT-KO-132,NCL-KO-3,153,107,17,NHT,NCL
NHT-KO-132,NCL-KO-4,116,551,410,NHT,NCL
NHT-KO-132,NF2-KO-1,128,1898,1594,NHT,NF2
NHT-KO-132,NF2-KO-2,190,1380,1185,NHT,NF2
NHT-KO-132,NF2-KO-3,240,1030,1457,NHT,NF2
NHT-KO-132,NF2-KO-4,187,1889,1895,NHT,NF2
NHT-KO-132,NHT-KO-20,49,284,251,NHT,NHT
NHT-KO-132,NHT-KO-25,251,1401,2088,NHT,NHT
NHT-KO-132,NHT-KO-8,70,606,614,NHT,NHT
NHT-KO-132,NHT-KO-9,345,1616,1377,NHT,NHT
NHT-KO-132,NHT-KO-26,154,1350,1327,NHT,NHT
NHT-KO-132,NHT-KO-41,332,2185,1873,NHT,NHT
NHT-KO-132,NHT-KO-44,388,2093,1855,NHT,NHT
NHT-KO-132,NHT-KO-149,282,2655,2230,NHT,NHT
NHT-KO-132,NHT-KO-5,112,352,533,NHT,NHT
NHT-KO-132,NHT-KO-148,277,1133,1454,NHT,NHT
NHT-KO-132,NHT-KO-16,211,2421,1956,NHT,NHT
NHT-KO-132,NHT-KO-156,139,1069,868,NHT,NHT
NHT-KO-132,NHT-KO-4,118,972,1220,NHT,NHT
NHT-KO-132,NHT-KO-128,187,2392,1680,NHT,NHT
NHT-KO-132,NHT-KO-19,267,1749,2343,NHT,NHT
NHT-KO-132,NHT-KO-152,248,1818,1606,NHT,NHT
NHT-KO-132,NHT-KO-137,209,640,429,NHT,NHT
NHT-KO-132,NHT-KO-38,274,1491,1078,NHT,NHT
NHT-KO-132,NHT-KO-1,148,1400,896,NHT,NHT
NHT-KO-132,NHT-KO-12,130,708,516,NHT,NHT
NHT-KO-132,NHT-KO-124,261,2440,1229,NHT,NHT
NHT-KO-132,NHT-KO-135,247,1808,1103,NHT,NHT
NHT-KO-132,NHT-KO-39,156,1595,1133,NHT,NHT
NHT-KO-132,NHT-KO-23,158,1216,1311,NHT,NHT
NHT-KO-132,NHT-KO-153,208,1158,1482,NHT,NHT
NHT-KO-132,NHT-KO-24,159,1668,1445,NHT,NHT
NHT-KO-132,NHT-KO-3,198,1430,547,NHT,NHT
NHT-KO-132,NHT-KO-36,158,1191,552,NHT,NHT
NHT-KO-132,NHT-KO-154,126,780,857,NHT,NHT
NHT-KO-132,NHT-KO-31,137,569,1144,NHT,NHT
NHT-KO-132,NHT-KO-150,261,1558,1425,NHT,NHT
NHT-KO-132,NHT-KO-33,239,1056,1001,NHT,NHT
NHT-KO-132,NHT-KO-139,206,1160,974,NHT,NHT
NHT-KO-132,NHT-KO-42,140,367,1320,NHT,NHT
NHT-KO-132,NHT-KO-142,191,2146,1843,NHT,NHT
NHT-KO-132,NHT-KO-140,265,1493,1768,NHT,NHT
NHT-KO-132,NHT-KO-136,285,1588,1382,NHT,NHT
NHT-KO-132,NHT-KO-28,99,737,459,NHT,NHT
NHT-KO-132,NHT-KO-29,153,805,988,NHT,NHT
NHT-KO-132,NHT-KO-21,264,1284,918,NHT,NHT
NHT-KO-132,NHT-KO-126,172,1059,670,NHT,NHT
NHT-KO-132,NHT-KO-133,301,1027,822,NHT,NHT
NHT-KO-132,NHT-KO-30,380,1544,2011,NHT,NHT
NHT-KO-132,NHT-KO-13,282,727,1201,NHT,NHT
NHT-KO-132,NHT-KO-7,131,1170,893,NHT,NHT
NHT-KO-132,NHT-KO-129,170,2028,2500,NHT,NHT
NHT-KO-132,NHT-KO-37,145,1231,1172,NHT,NHT
NHT-KO-132,NHT-KO-131,199,596,766,NHT,NHT
NHT-KO-132,NHT-KO-32,245,1312,951,NHT,NHT
NHT-KO-132,NHT-KO-27,212,1412,888,NHT,NHT
NHT-KO-132,NHT-KO-147,113,420,526,NHT,NHT
NHT-KO-132,NHT-KO-144,273,1023,1323,NHT,NHT
NHT-KO-132,NHT-KO-10,234,880,613,NHT,NHT
NHT-KO-132,NHT-KO-155,244,864,988,NHT,NHT
NHT-KO-132,NHT-KO-145,73,980,1287,NHT,NHT
NHT-KO-132,NHT-KO-6,202,1172,1310,NHT,NHT
NHT-KO-132,NHT-KO-2,184,837,642,NHT,NHT
NHT-KO-132,NHT-KO-127,106,733,905,NHT,NHT
NHT-KO-132,NHT-KO-141,86,358,462,NHT,NHT
NHT-KO-132,NHT-KO-11,76,1399,875,NHT,NHT
NHT-KO-132,NHT-KO-22,177,1284,1453,NHT,NHT
NHT-KO-132,NHT-KO-122,86,210,297,NHT,NHT
NHT-KO-132,NHT-KO-125,138,874,855,NHT,NHT
NHT-KO-132,NHT-KO-17,158,795,858,NHT,NHT
NHT-KO-132,NHT-KO-123,161,1274,988,NHT,NHT
NHT-KO-132,NHT-KO-146,54,939,706,NHT,NHT
NHT-KO-132,NHT-KO-130,204,1948,1503,NHT,NHT
NHT-KO-132,NHT-KO-138,153,1081,812,NHT,NHT
NHT-KO-132,NHT-KO-143,157,579,1320,NHT,NHT
NHT-KO-132,NHT-KO-134,285,1845,1691,NHT,NHT
NHT-KO-132,NHT-KO-14,393,2126,1480,NHT,NHT
NHT-KO-132,NHT-KO-121,201,2241,2476,NHT,NHT
NHT-KO-132,NHT-KO-40,328,1497,1488,NHT,NHT
NHT-KO-132,NHT-KO-34,133,1040,715,NHT,NHT
NHT-KO-132,NHT-KO-18,226,919,1160,NHT,NHT
NHT-KO-132,NHT-KO-151,126,399,593,NHT,NHT
NHT-KO-132,NHT-KO-132,299,3898,3058,NHT,NHT
NHT-KO-132,NHT-KO-43,155,733,870,NHT,NHT
NHT-KO-132,NHT-KO-35,125,960,991,NHT,NHT
NHT-KO-132,NHT-KO-15,147,2308,1960,NHT,NHT
NHT-KO-132,TAOK1-KO-1,224,1470,1734,NHT,TAOK1
NHT-KO-132,TAOK1-KO-2,254,1184,1126,NHT,TAOK1
NHT-KO-132,TAOK1-KO-3,99,640,737,NHT,TAOK1
NHT-KO-132,TAOK1-KO-4,130,309,594,NHT,TAOK1
NHT-KO-132,TP53-KO-1,153,6423,6274,NHT,TP53
NHT-KO-132,TP53-KO-2,285,7899,7921,NHT,TP53
NHT-KO-132,TP53-KO-3,132,2563,2129,NHT,TP53
NHT-KO-132,TP53-KO-4,216,6744,5238,NHT,TP53
NHT-KO-132,XPO1-KO-1,188,78,145,NHT,XPO1
NHT-KO-132,XPO1-KO-2,237,27,47,NHT,XPO1
NHT-KO-132,XPO1-KO-3,206,94,27,NHT,XPO1
NHT-KO-132,XPO1-KO-4,160,75,61,NHT,XPO1
NHT-KO-132,XRN2-KO-1,175,49,33,NHT,XRN2
NHT-KO-132,XRN2-KO-2,128,340,98,NHT,XRN2
NHT-KO-132,XRN2-KO-3,214,36,15,NHT,XRN2
NHT-KO-132,XRN2-KO-4,204,554,570,NHT,XRN2
NHT-KO-43,AHR-KO-1,38,311,361,NHT,AHR
NHT-KO-43,AHR-KO-2,42,53,66,NHT,AHR
NHT-KO-43,AHR-KO-3,71,704,255,NHT,AHR
NHT-KO-43,AHR-KO-4,23,126,287,NHT,AHR
NHT-KO-43,ARNT-KO-1,41,159,47,NHT,ARNT
NHT-KO-43,ARNT-KO-2,38,149,232,NHT,ARNT
NHT-KO-43,ARNT-KO-3,39,252,69,NHT,ARNT
NHT-KO-43,ARNT-KO-4,24,126,134,NHT,ARNT
NHT-KO-43,BBX-KO-1,19,371,39,NHT,BBX
NHT-KO-43,BBX-KO-2,39,387,176,NHT,BBX
NHT-KO-43,BBX-KO-3,29,121,153,NHT,BBX
NHT-KO-43,BBX-KO-4,20,297,177,NHT,BBX
NHT-KO-43,C3orf17-KO-1,32,32,34,NHT,C3orf17
NHT-KO-43,C3orf17-KO-2,39,165,207,NHT,C3orf17
NHT-KO-43,C3orf17-KO-3,37,122,16,NHT,C3orf17
NHT-KO-43,C3orf17-KO-4,24,1,63,NHT,C3orf17
NHT-KO-43,CAND1-KO-1,32,117,75,NHT,CAND1
NHT-KO-43,CAND1-KO-2,29,84,29,NHT,CAND1
NHT-KO-43,CAND1-KO-3,29,193,31,NHT,CAND1
NHT-KO-43,CAND1-KO-4,88,144,10,NHT,CAND1
NHT-KO-43,CCT4-KO-1,53,66,30,NHT,CCT4
NHT-KO-43,CCT4-KO-2,26,0,10,NHT,CCT4
NHT-KO-43,CCT4-KO-3,39,1,38,NHT,CCT4
NHT-KO-43,CCT4-KO-4,67,16,46,NHT,CCT4
NHT-KO-43,DIMT1-KO-1,43,17,205,NHT,DIMT1
NHT-KO-43,DIMT1-KO-2,49,525,388,NHT,DIMT1
NHT-KO-43,DIMT1-KO-3,44,1,30,NHT,DIMT1
NHT-KO-43,DIMT1-KO-4,78,0,55,NHT,DIMT1
NHT-KO-43,EFTUD2-KO-1,50,0,5,NHT,EFTUD2
NHT-KO-43,EFTUD2-KO-2,56,183,96,NHT,EFTUD2
NHT-KO-43,EFTUD2-KO-3,36,0,16,NHT,EFTUD2
NHT-KO-43,EFTUD2-KO-4,32,2,0,NHT,EFTUD2
NHT-KO-43,EIF3B-KO-1,46,60,49,NHT,EIF3B
NHT-KO-43,EIF3B-KO-2,77,11,0,NHT,EIF3B
NHT-KO-43,EIF3B-KO-3,39,0,5,NHT,EIF3B
NHT-KO-43,EIF3B-KO-4,50,6,34,NHT,EIF3B
NHT-KO-43,FRYL-KO-1,47,787,546,NHT,FRYL
NHT-KO-43,FRYL-KO-2,37,189,121,NHT,FRYL
NHT-KO-43,FRYL-KO-3,44,172,407,NHT,FRYL
NHT-KO-43,FRYL-KO-4,37,267,66,NHT,FRYL
NHT-KO-43,IARS-KO-1,39,108,31,NHT,IARS
NHT-KO-43,IARS-KO-2,34,15,9,NHT,IARS
NHT-KO-43,IARS-KO-3,25,1,0,NHT,IARS
NHT-KO-43,IARS-KO-4,37,4,11,NHT,IARS
NHT-KO-43,KEAP1-KO-1,42,250,288,NHT,KEAP1
NHT-KO-43,KEAP1-KO-2,24,3,52,NHT,KEAP1
NHT-KO-43,KEAP1-KO-3,59,443,311,NHT,KEAP1
NHT-KO-43,KEAP1-KO-4,41,20,47,NHT,KEAP1
NHT-KO-43,KIRREL-KO-1,39,53,232,NHT,KIRREL
NHT-KO-43,KIRREL-KO-2,15,333,237,NHT,KIRREL
NHT-KO-43,KIRREL-KO-3,99,631,448,NHT,KIRREL
NHT-KO-43,KIRREL-KO-4,46,143,84,NHT,KIRREL
NHT-KO-43,NARS-KO-1,49,0,0,NHT,NARS
NHT-KO-43,NARS-KO-2,19,87,1,NHT,NARS
NHT-KO-43,NARS-KO-3,56,67,0,NHT,NARS
NHT-KO-43,NARS-KO-4,12,0,0,NHT,NARS
NHT-KO-43,NCL-KO-1,32,0,0,NHT,NCL
NHT-KO-43,NCL-KO-2,49,22,48,NHT,NCL
NHT-KO-43,NCL-KO-3,31,0,1,NHT,NCL
NHT-KO-43,NCL-KO-4,26,170,48,NHT,NCL
NHT-KO-43,NF2-KO-1,26,55,216,NHT,NF2
NHT-KO-43,NF2-KO-2,42,466,417,NHT,NF2
NHT-KO-43,NF2-KO-3,52,216,358,NHT,NF2
NHT-KO-43,NF2-KO-4,38,621,347,NHT,NF2
NHT-KO-43,NHT-KO-20,10,444,88,NHT,NHT
NHT-KO-43,NHT-KO-25,49,357,197,NHT,NHT
NHT-KO-43,NHT-KO-8,16,9,18,NHT,NHT
NHT-KO-43,NHT-KO-9,70,587,287,NHT,NHT
NHT-KO-43,NHT-KO-26,35,261,282,NHT,NHT
NHT-KO-43,NHT-KO-41,78,622,253,NHT,NHT
NHT-KO-43,NHT-KO-44,76,294,343,NHT,NHT
NHT-KO-43,NHT-KO-149,58,634,391,NHT,NHT
NHT-KO-43,NHT-KO-5,21,70,94,NHT,NHT
NHT-KO-43,NHT-KO-148,64,213,191,NHT,NHT
NHT-KO-43,NHT-KO-16,46,497,355,NHT,NHT
NHT-KO-43,NHT-KO-156,22,402,560,NHT,NHT
NHT-KO-43,NHT-KO-4,32,126,118,NHT,NHT
NHT-KO-43,NHT-KO-128,41,502,258,NHT,NHT
NHT-KO-43,NHT-KO-19,51,553,524,NHT,NHT
NHT-KO-43,NHT-KO-152,45,329,495,NHT,NHT
NHT-KO-43,NHT-KO-137,38,182,263,NHT,NHT
NHT-KO-43,NHT-KO-38,50,368,446,NHT,NHT
NHT-KO-43,NHT-KO-1,31,547,306,NHT,NHT
NHT-KO-43,NHT-KO-12,26,742,426,NHT,NHT
NHT-KO-43,NHT-KO-124,46,356,205,NHT,NHT
NHT-KO-43,NHT-KO-135,59,9,228,NHT,NHT
NHT-KO-43,NHT-KO-39,38,459,95,NHT,NHT
NHT-KO-43,NHT-KO-23,49,274,108,NHT,NHT
NHT-KO-43,NHT-KO-153,44,140,119,NHT,NHT
NHT-KO-43,NHT-KO-24,28,60,155,NHT,NHT
NHT-KO-43,NHT-KO-3,34,67,184,NHT,NHT
NHT-KO-43,NHT-KO-36,37,108,487,NHT,NHT
NHT-KO-43,NHT-KO-154,20,324,226,NHT,NHT
NHT-KO-43,NHT-KO-31,34,215,240,NHT,NHT
NHT-KO-43,NHT-KO-150,42,278,69,NHT,NHT
NHT-KO-43,NHT-KO-33,54,59,132,NHT,NHT
NHT-KO-43,NHT-KO-139,43,127,40,NHT,NHT
NHT-KO-43,NHT-KO-42,32,419,35,NHT,NHT
NHT-KO-43,NHT-KO-142,41,193,149,NHT,NHT
NHT-KO-43,NHT-KO-140,54,302,287,NHT,NHT
NHT-KO-43,NHT-KO-136,66,374,95,NHT,NHT
NHT-KO-43,NHT-KO-28,13,28,33,NHT,NHT
NHT-KO-43,NHT-KO-29,29,318,341,NHT,NHT
NHT-KO-43,NHT-KO-21,59,160,73,NHT,NHT
NHT-KO-43,NHT-KO-126,49,377,124,NHT,NHT
NHT-KO-43,NHT-KO-133,74,325,391,NHT,NHT
NHT-KO-43,NHT-KO-30,90,343,694,NHT,NHT
NHT-KO-43,NHT-KO-13,52,465,124,NHT,NHT
NHT-KO-43,NHT-KO-7,15,367,233,NHT,NHT
NHT-KO-43,NHT-KO-129,34,340,183,NHT,NHT
NHT-KO-43,NHT-KO-37,37,183,114,NHT,NHT
NHT-KO-43,NHT-KO-131,45,221,314,NHT,NHT
NHT-KO-43,NHT-KO-32,54,679,369,NHT,NHT
NHT-KO-43,NHT-KO-27,44,305,91,NHT,NHT
NHT-KO-43,NHT-KO-147,16,426,42,NHT,NHT
NHT-KO-43,NHT-KO-144,62,76,433,NHT,NHT
NHT-KO-43,NHT-KO-10,67,203,198,NHT,NHT
NHT-KO-43,NHT-KO-155,50,371,294,NHT,NHT
NHT-KO-43,NHT-KO-145,16,1,1,NHT,NHT
NHT-KO-43,NHT-KO-6,41,192,234,NHT,NHT
NHT-KO-43,NHT-KO-2,37,142,62,NHT,NHT
NHT-KO-43,NHT-KO-127,22,58,148,NHT,NHT
NHT-KO-43,NHT-KO-141,26,102,23,NHT,NHT
NHT-KO-43,NHT-KO-11,18,209,210,NHT,NHT
NHT-KO-43,NHT-KO-22,40,237,305,NHT,NHT
NHT-KO-43,NHT-KO-122,15,80,38,NHT,NHT
NHT-KO-43,NHT-KO-125,27,159,252,NHT,NHT
NHT-KO-43,NHT-KO-17,24,311,329,NHT,NHT
NHT-KO-43,NHT-KO-123,27,218,95,NHT,NHT
NHT-KO-43,NHT-KO-146,17,467,98,NHT,NHT
NHT-KO-43,NHT-KO-130,42,348,265,NHT,NHT
NHT-KO-43,NHT-KO-138,36,148,99,NHT,NHT
NHT-KO-43,NHT-KO-143,37,268,161,NHT,NHT
NHT-KO-43,NHT-KO-134,65,286,271,NHT,NHT
NHT-KO-43,NHT-KO-14,66,166,100,NHT,NHT
NHT-KO-43,NHT-KO-121,52,323,420,NHT,NHT
NHT-KO-43,NHT-KO-40,96,266,244,NHT,NHT
NHT-KO-43,NHT-KO-34,27,0,19,NHT,NHT
NHT-KO-43,NHT-KO-18,46,211,330,NHT,NHT
NHT-KO-43,NHT-KO-151,21,208,167,NHT,NHT
NHT-KO-43,NHT-KO-132,49,507,334,NHT,NHT
NHT-KO-43,NHT-KO-43,39,891,486,NHT,NHT
NHT-KO-43,NHT-KO-35,40,86,39,NHT,NHT
NHT-KO-43,NHT-KO-15,20,701,954,NHT,NHT
NHT-KO-43,TAOK1-KO-1,46,304,151,NHT,TAOK1
NHT-KO-43,TAOK1-KO-2,57,213,412,NHT,TAOK1
NHT-KO-43,TAOK1-KO-3,9,162,216,NHT,TAOK1
NHT-KO-43,TAOK1-KO-4,28,94,78,NHT,TAOK1
NHT-KO-43,TP53-KO-1,29,919,2117,NHT,TP53
NHT-KO-43,TP53-KO-2,59,1677,1236,NHT,TP53
NHT-KO-43,TP53-KO-3,36,542,686,NHT,TP53
NHT-KO-43,TP53-KO-4,56,1751,1543,NHT,TP53
NHT-KO-43,XPO1-KO-1,42,0,39,NHT,XPO1
NHT-KO-43,XPO1-KO-2,61,11,0,NHT,XPO1
NHT-KO-43,XPO1-KO-3,42,2,0,NHT,XPO1
NHT-KO-43,XPO1-KO-4,30,1,0,NHT,XPO1
NHT-KO-43,XRN2-KO-1,44,225,158,NHT,XRN2
NHT-KO-43,XRN2-KO-2,33,1,110,NHT,XRN2
NHT-KO-43,XRN2-KO-3,42,0,39,NHT,XRN2
NHT-KO-43,XRN2-KO-4,33,11,12,NHT,XRN2
NHT-KO-35,AHR-KO-1,52,229,164,NHT,AHR
NHT-KO-35,AHR-KO-2,52,112,328,NHT,AHR
NHT-KO-35,AHR-KO-3,79,543,542,NHT,AHR
NHT-KO-35,AHR-KO-4,34,342,165,NHT,AHR
NHT-KO-35,ARNT-KO-1,37,223,288,NHT,ARNT
NHT-KO-35,ARNT-KO-2,36,570,725,NHT,ARNT
NHT-KO-35,ARNT-KO-3,42,297,435,NHT,ARNT
NHT-KO-35,ARNT-KO-4,50,382,264,NHT,ARNT
NHT-KO-35,BBX-KO-1,13,76,184,NHT,BBX
NHT-KO-35,BBX-KO-2,37,336,472,NHT,BBX
NHT-KO-35,BBX-KO-3,39,480,522,NHT,BBX
NHT-KO-35,BBX-KO-4,42,619,412,NHT,BBX
NHT-KO-35,C3orf17-KO-1,52,28,72,NHT,C3orf17
NHT-KO-35,C3orf17-KO-2,36,187,221,NHT,C3orf17
NHT-KO-35,C3orf17-KO-3,39,32,71,NHT,C3orf17
NHT-KO-35,C3orf17-KO-4,40,155,33,NHT,C3orf17
NHT-KO-35,CAND1-KO-1,51,34,141,NHT,CAND1
NHT-KO-35,CAND1-KO-2,26,162,476,NHT,CAND1
NHT-KO-35,CAND1-KO-3,46,379,232,NHT,CAND1
NHT-KO-35,CAND1-KO-4,94,144,149,NHT,CAND1
NHT-KO-35,CCT4-KO-1,68,126,59,NHT,CCT4
NHT-KO-35,CCT4-KO-2,23,50,26,NHT,CCT4
NHT-KO-35,CCT4-KO-3,38,0,62,NHT,CCT4
NHT-KO-35,CCT4-KO-4,56,0,37,NHT,CCT4
NHT-KO-35,DIMT1-KO-1,44,192,55,NHT,DIMT1
NHT-KO-35,DIMT1-KO-2,51,858,483,NHT,DIMT1
